"repeatmasker_name" "repeatmasker_subtype" "colors" "fam_gen_perc_RM"
"1090" "Unknow342" "Unknow" "not_kmer" 0.0133632155133713
"1091" "Unknow343" "Unknow" "not_kmer" 0.00371373823729794
"1092" "Unknow344" "Unknow" "not_kmer" 0.0509838604077413
"1093" "Unknow345" "Unknow" "not_kmer" 0.0195748169081072
"1094" "Unknow346" "Unknow" "not_kmer" 0.0191150463148397
"1095" "Unknow347" "Unknow" "not_kmer" 0.0213471150855128
"1096" "Unknow348" "Unknow" "not_kmer" 0.0846622241640725
"1097" "Unknow349" "Unknow" "not_kmer" 0.0325500800084732
"1098" "Unknow35" "Unknow" "not_kmer" 0.00501451985737446
"1099" "Unknow350" "Unknow" "not_kmer" 0.0260538906844739
"1100" "Unknow351" "Unknow" "not_kmer" 0.00869067100967535
"1101" "Unknow352" "Unknow" "not_kmer" 0.0258766944266307
"1102" "Unknow353" "Unknow" "not_kmer" 0.0261622891528136
"1103" "Unknow354" "Unknow" "not_kmer" 9.46389104390041e-05
"1104" "Unknow355" "Unknow" "not_kmer" 0.0216766732771834
"1105" "Unknow356" "Unknow" "not_kmer" 0.0359644639616875
"1106" "Unknow357" "Unknow" "not_kmer" 0.0211967667455246
"1107" "Unknow358" "Unknow" "not_kmer" 0.00503700498857806
"1108" "Unknow359" "Unknow" "not_kmer" 0.000130883599543303
"1109" "Unknow36" "Unknow" "not_kmer" 0.132391445729837
"1110" "Unknow360" "Unknow" "not_kmer" 0.000383589626353836
"1111" "Unknow361" "Unknow" "not_kmer" 0.0531498161806964
"1112" "Unknow362" "Unknow" "not_kmer" 0.00848394204219157
"1113" "Unknow363" "Unknow" "not_kmer" 0.0169044558784506
"1114" "Unknow364" "Unknow" "not_kmer" 0.0143109470136541
"1115" "Unknow365" "Unknow" "not_kmer" 0.000685293103249809
"1116" "Unknow366" "Unknow" "not_kmer" 0.0178582281602508
"1117" "Unknow367" "Unknow" "not_kmer" 0.0256035168624557
"1118" "Unknow368" "Unknow" "not_kmer" 0.0027757391072376
"1119" "Unknow369" "Unknow" "not_kmer" 0.0182022171077684
"1120" "Unknow37" "Unknow" "not_kmer" 0.0417042132001211
"1121" "Unknow370" "Unknow" "not_kmer" 0.0126634916542744
"1122" "Unknow371" "Unknow" "not_kmer" 0.0310170638989506
"1123" "Unknow372" "Unknow" "not_kmer" 0.00787248071304311
"1124" "Unknow373" "Unknow" "not_kmer" 0.011153967472875
"1125" "Unknow374" "Unknow" "not_kmer" 0.00536152919565081
"1126" "Unknow375" "Unknow" "not_kmer" 0.00981022918423038
"1127" "Unknow376" "Unknow" "not_kmer" 0.00445977475469477
"1128" "Unknow377" "Unknow" "not_kmer" 0.0188938865915088
"1129" "Unknow378" "Unknow" "not_kmer" 0.0304260741071666
"1130" "Unknow379" "Unknow" "not_kmer" 0.00772213237305491
"1131" "Unknow38" "Unknow" "not_kmer" 0.0173501313148442
"1132" "Unknow380" "Unknow" "not_kmer" 0.0226982365515675
"1133" "Unknow381" "Unknow" "not_kmer" 0.0169584873131339
"1134" "Unknow382" "Unknow" "not_kmer" 0.0154828586280264
"1135" "Unknow383" "Unknow" "not_kmer" 0.0618018933084552
"1136" "Unknow384" "Unknow" "not_kmer" 0.00511352155446491
"1137" "Unknow385" "Unknow" "not_kmer" 0.00784798198800039
"1138" "Unknow386" "Unknow" "not_kmer" 0.0181116053850077
"1139" "Unknow387" "Unknow" "not_kmer" 0.0120365927723593
"1140" "Unknow388" "Unknow" "not_kmer" 0.00789966422987134
"1141" "Unknow389" "Unknow" "not_kmer" 0.0108962274614666
"1142" "Unknow39" "Unknow" "not_kmer" 0.00836715359952216
"1143" "Unknow390" "Unknow" "not_kmer" 0.0185559384255086
"1144" "Unknow391" "Unknow" "not_kmer" 0.00487021229890364
"1145" "Unknow392" "Unknow" "not_kmer" 0.022327735285168
"1146" "Unknow393" "Unknow" "not_kmer" 0.0185811083484977
"1147" "Unknow394" "Unknow" "not_kmer" 0.00952866164572568
"1148" "Unknow395" "Unknow" "not_kmer" 0.00287239161151573
"1149" "Unknow396" "Unknow" "not_kmer" 0.00131991076154824
"1150" "Unknow397" "Unknow" "not_kmer" 0.00536119359667762
"1151" "Unknow398" "Unknow" "not_kmer" 0.165353641277385
"1152" "Unknow399" "Unknow" "not_kmer" 0.0149965757158771
"1153" "Unknow4" "Unknow" "not_kmer" 0.172721381134753
"1154" "Unknow40" "Unknow" "not_kmer" 0.00783187323728737
"1155" "Unknow400" "Unknow" "not_kmer" 0.0084886404278162
"1156" "Unknow401" "Unknow" "not_kmer" 0.0103804118396767
"1157" "Unknow402" "Unknow" "not_kmer" 0.0142797363091476
"1158" "Unknow403" "Unknow" "not_kmer" 0.0208675441528272
"1159" "Unknow404" "Unknow" "not_kmer" 0.101303906046517
"1160" "Unknow405" "Unknow" "not_kmer" 0.0034556626269164
"1161" "Unknow406" "Unknow" "not_kmer" 0.00956423513688361
"1162" "Unknow407" "Unknow" "not_kmer" 0.0186827948373736
"1163" "Unknow408" "Unknow" "not_kmer" 0.0133246216314547
"1164" "Unknow409" "Unknow" "not_kmer" 0.129462337891852
"1165" "Unknow41" "Unknow" "not_kmer" 0.128505545219294
"1166" "Unknow410" "Unknow" "not_kmer" 0.0076358834369456
"1167" "Unknow411" "Unknow" "not_kmer" 0.0083215121391686
"1168" "Unknow412" "Unknow" "not_kmer" 0.00268680537934279
"1169" "Unknow413" "Unknow" "not_kmer" 0.0036563508128828
"1170" "Unknow414" "Unknow" "not_kmer" 0.00341740434397297
"1171" "Unknow415" "Unknow" "not_kmer" 0.00558738730460631
"1172" "Unknow416" "Unknow" "not_kmer" 0.00996963869649466
"1173" "Unknow417" "Unknow" "not_kmer" 0.00839366591840401
"1174" "Unknow418" "Unknow" "not_kmer" 0.00213440946947541
"1175" "Unknow419" "Unknow" "not_kmer" 0.00934341101252593
"1176" "Unknow42" "Unknow" "not_kmer" 1.07391671420146e-05
"1177" "Unknow420" "Unknow" "not_kmer" 0.0105515673160026
"1178" "Unknow421" "Unknow" "not_kmer" 0.00812283754704133
"1179" "Unknow423" "Unknow" "not_kmer" 0.0069418647603929
"1180" "Unknow424" "Unknow" "not_kmer" 0.00325598123786957
"1181" "Unknow425" "Unknow" "not_kmer" 0.00292944343695768
"1182" "Unknow426" "Unknow" "not_kmer" 0.00238577310039319
"1183" "Unknow427" "Unknow" "not_kmer" 0.0813642930545544
"1184" "Unknow428" "Unknow" "not_kmer" 0.0170662145835272
"1185" "Unknow429" "Unknow" "not_kmer" 0.00758722158583335
"1186" "Unknow43" "Unknow" "not_kmer" 0.000133903990301995
"1187" "Unknow430" "Unknow" "not_kmer" 0.00881383583283533
"1188" "Unknow431" "Unknow" "not_kmer" 0.0652894378378244
"1189" "Unknow432" "Unknow" "not_kmer" 0.00361675013404662
"1190" "Unknow433" "Unknow" "not_kmer" 0.0560842936022519
"1191" "Unknow434" "Unknow" "not_kmer" 0.0205705390615559
"1192" "Unknow435" "Unknow" "not_kmer" 0.0511063540329549
"1193" "Unknow436" "Unknow" "not_kmer" 0.00632872543637851
"1194" "Unknow437" "Unknow" "not_kmer" 0.0157429478322471
"1195" "Unknow438" "Unknow" "not_kmer" 0.0135907516171927
"1196" "Unknow439" "Unknow" "not_kmer" 0.0086000592869146
"1197" "Unknow44" "Unknow" "not_kmer" 0.028653775929761
"1198" "Unknow440" "Unknow" "not_kmer" 0.00541455383341451
"1199" "Unknow441" "Unknow" "not_kmer" 0.0133075060838221
"1200" "Unknow442" "Unknow" "not_kmer" 0.00625690725611628
"1201" "Unknow443" "Unknow" "not_kmer" 0.0628583588760508
"1202" "Unknow444" "Unknow" "not_kmer" 0.00948973216483588
"1203" "Unknow445" "Unknow" "not_kmer" 0.00430976201367975
"1204" "Unknow446" "Unknow" "not_kmer" 0.0042889548773421
"1205" "Unknow447" "Unknow" "not_kmer" 0.0123580965886734
"1206" "Unknow448" "Unknow" "not_kmer" 0.00287507640330123
"1207" "Unknow449" "Unknow" "not_kmer" 0.00397785462919686
"1208" "Unknow45" "Unknow" "not_kmer" 0.00531253174556537
"1209" "Unknow450" "Unknow" "not_kmer" 0.0168323020992152
"1210" "Unknow451" "Unknow" "not_kmer" 0.021252811774047
"1211" "Unknow452" "Unknow" "not_kmer" 0.00768488088703104
"1212" "Unknow453" "Unknow" "not_kmer" 0.00809397603534716
"1213" "Unknow454" "Unknow" "not_kmer" 0.00607601940956797
"1214" "Unknow455" "Unknow" "not_kmer" 0.00375803730175875
"1215" "Unknow456" "Unknow" "not_kmer" 0.0103938357986042
"1216" "Unknow457" "Unknow" "not_kmer" 0.00692407801481394
"1217" "Unknow458" "Unknow" "not_kmer" 0.0100679691956387
"1218" "Unknow459" "Unknow" "not_kmer" 0.024634642626862
"1219" "Unknow46" "Unknow" "not_kmer" 0.000261431600113419
"1220" "Unknow460" "Unknow" "not_kmer" 0.0104992138761853
"1221" "Unknow461" "Unknow" "not_kmer" 0.00970720029946168
"1222" "Unknow462" "Unknow" "not_kmer" 0.00650424369935581
"1223" "Unknow463" "Unknow" "not_kmer" 0.00207735764403346
"1224" "Unknow464" "Unknow" "not_kmer" 0.0079815503793292
"1225" "Unknow465" "Unknow" "not_kmer" 0.0227539459811167
"1226" "Unknow466" "Unknow" "not_kmer" 0.0709228022017575
"1227" "Unknow467" "Unknow" "not_kmer" 0.0101723404763002
"1228" "Unknow468" "Unknow" "not_kmer" 0.00681534394750104
"1229" "Unknow469" "Unknow" "not_kmer" 0.0150157048573488
"1230" "Unknow47" "Unknow" "not_kmer" 0.275291502107109
"1231" "Unknow470" "Unknow" "not_kmer" 0.00979445603249054
"1232" "Unknow471" "Unknow" "not_kmer" 0.00370534826296824
"1233" "Unknow472" "Unknow" "not_kmer" 0.00587432442668201
"1234" "Unknow473" "Unknow" "not_kmer" 0.00917997431258339
"1235" "Unknow474" "Unknow" "not_kmer" 0.00477523778949145
"1236" "Unknow475" "Unknow" "not_kmer" 0.00354560315173077
"1237" "Unknow476" "Unknow" "not_kmer" 0.00329826670849125
"1238" "Unknow477" "Unknow" "not_kmer" 0.00385267621219775
"1239" "Unknow478" "Unknow" "not_kmer" 0.0344935336622047
"1240" "Unknow479" "Unknow" "not_kmer" 0.0179709894152419
"1241" "Unknow48" "Unknow" "not_kmer" 0.00666298201367371
"1242" "Unknow480" "Unknow" "not_kmer" 0.00257740011408351
"1243" "Unknow481" "Unknow" "not_kmer" 0.0131054755019629
"1244" "Unknow482" "Unknow" "not_kmer" 0.00109338145464637
"1245" "Unknow483" "Unknow" "not_kmer" 0.0119392690701348
"1246" "Unknow484" "Unknow" "not_kmer" 0.0136686105789723
"1247" "Unknow485" "Unknow" "not_kmer" 0.0547848543780681
"1248" "Unknow486" "Unknow" "not_kmer" 0.00229952416428389
"1249" "Unknow487" "Unknow" "not_kmer" 0.0293296722617616
"1250" "Unknow488" "Unknow" "not_kmer" 0.00647001260409064
"1251" "Unknow489" "Unknow" "not_kmer" 0.00230053096120345
"1252" "Unknow49" "Unknow" "not_kmer" 0.0135219538276892
"1253" "Unknow490" "Unknow" "not_kmer" 0.0113831815715623
"1254" "Unknow491" "Unknow" "not_kmer" 0.0152969367968803
"1255" "Unknow492" "Unknow" "not_kmer" 0.00314858956644942
"1256" "Unknow493" "Unknow" "not_kmer" 0.00568135501709894
"1257" "Unknow494" "Unknow" "not_kmer" 0.00230422254990852
"1258" "Unknow495" "Unknow" "not_kmer" 0.00434298631202536
"1259" "Unknow496" "Unknow" "not_kmer" 0.0131222554506223
"1260" "Unknow497" "Unknow" "not_kmer" 0.0109586488704796
"1261" "Unknow498" "Unknow" "not_kmer" 0.00595721737305944
"1262" "Unknow499" "Unknow" "not_kmer" 0.0079815503793292
"1263" "Unknow5" "Unknow" "not_kmer" 0.00101552249286676
"1264" "Unknow50" "Unknow" "not_kmer" 0.0385660272018405
"1265" "Unknow500" "Unknow" "not_kmer" 0.000165450293781663
"1266" "Unknow501" "Unknow" "not_kmer" 0.0747848751852045
"1267" "Unknow502" "Unknow" "not_kmer" 0.00379763798059493
"1268" "Unknow503" "Unknow" "not_kmer" 0.00693683077579509
"1269" "Unknow504" "Unknow" "not_kmer" 0.00880242546774694
"1270" "Unknow505" "Unknow" "not_kmer" 0.131869924925503
"1271" "Unknow506" "Unknow" "not_kmer" 0.00673916298058738
"1272" "Unknow507" "Unknow" "not_kmer" 0.0071146982315847
"1273" "Unknow508" "Unknow" "not_kmer" 0.0720876662376929
"1274" "Unknow509" "Unknow" "not_kmer" 0.00528601942668352
"1275" "Unknow51" "Unknow" "not_kmer" 0.0379364435281399
"1276" "Unknow510" "Unknow" "not_kmer" 0.0173236189959624
"1277" "Unknow511" "Unknow" "not_kmer" 0.000860475767253924
"1278" "Unknow512" "Unknow" "not_kmer" 0.000563470675982581
"1279" "Unknow513" "Unknow" "not_kmer" 0.0020454757415806
"1280" "Unknow514" "Unknow" "not_kmer" 0.0129802970849638
"1281" "Unknow515" "Unknow" "not_kmer" 0.0784080016997417
"1282" "Unknow516" "Unknow" "not_kmer" 0.00240758703365041
"1283" "Unknow517" "Unknow" "not_kmer" 0.00281567538504696
"1284" "Unknow518" "Unknow" "not_kmer" 0.00466952411293724
"1285" "Unknow519" "Unknow" "not_kmer" 0.00120714950655708
"1286" "Unknow52" "Unknow" "not_kmer" 0.000685964301196185
"1287" "Unknow520" "Unknow" "not_kmer" 0.0211571660666884
"1288" "Unknow521" "Unknow" "not_kmer" 0.00137192860239237
"1289" "Unknow522" "Unknow" "not_kmer" 0.000200016988020023
"1290" "Unknow523" "Unknow" "not_kmer" 0.00259887844836754
"1291" "Unknow524" "Unknow" "not_kmer" 0.00195519961779304
"1292" "Unknow525" "Unknow" "not_kmer" 0.00359292260695027
"1293" "Unknow526" "Unknow" "not_kmer" 0.0034583474187019
"1294" "Unknow527" "Unknow" "not_kmer" 0.00582129978891831
"1295" "Unknow528" "Unknow" "not_kmer" 0.0333112184796635
"1296" "Unknow529" "Unknow" "not_kmer" 0.00284285890187519
"1297" "Unknow53" "Unknow" "not_kmer" 0.000281567538504696
"1298" "Unknow530" "Unknow" "not_kmer" 0.00314657597261029
"1299" "Unknow531" "Unknow" "not_kmer" 0.00226361507415277
"1300" "Unknow532" "Unknow" "not_kmer" 0.00555986818880489
"1301" "Unknow533" "Unknow" "not_kmer" 0.00731236602679241
"1302" "Unknow534" "Unknow" "not_kmer" 0.000584613411293422
"1303" "Unknow535" "Unknow" "not_kmer" 0.00254652500855022
"1304" "Unknow536" "Unknow" "not_kmer" 0.000178874252709181
"1305" "Unknow537" "Unknow" "not_kmer" 0.00181592604392004
"1306" "Unknow538" "Unknow" "not_kmer" 0.00428291409582472
"1307" "Unknow539" "Unknow" "not_kmer" 0.00307777818310676
"1308" "Unknow54" "Unknow" "not_kmer" 0.00168168645464486
"1309" "Unknow540" "Unknow" "not_kmer" 0.0129272724472001
"1310" "Unknow541" "Unknow" "not_kmer" 0.00377313925555221
"1311" "Unknow542" "Unknow" "not_kmer" 0.00642873393038852
"1312" "Unknow543" "Unknow" "not_kmer" 0.00484000839131673
"1313" "Unknow544" "Unknow" "not_kmer" 0.00273848762121373
"1314" "Unknow545" "Unknow" "not_kmer" 0.18300916765783
"1315" "Unknow546" "Unknow" "not_kmer" 0.00947966419564024
"1316" "Unknow547" "Unknow" "not_kmer" 0.00243242135766632
"1317" "Unknow548" "Unknow" "not_kmer" 0.00511419275241129
"1318" "Unknow549" "Unknow" "not_kmer" 0.0110324806445809
"1319" "Unknow55" "Unknow" "not_kmer" 0.0779787706130343
"1320" "Unknow550" "Unknow" "not_kmer" 0.00294655898459027
"1321" "Unknow551" "Unknow" "not_kmer" 0.0078755011038018
"1322" "Unknow552" "Unknow" "not_kmer" 0.00514036947231995
"1323" "Unknow553" "Unknow" "not_kmer" 0.00202030581859151
"1324" "Unknow554" "Unknow" "not_kmer" 0.00221596001996008
"1325" "Unknow555" "Unknow" "not_kmer" 0.00305898464060823
"1326" "Unknow556" "Unknow" "not_kmer" 0.00424599820877404
"1327" "Unknow557" "Unknow" "not_kmer" 0.00323483850255872
"1328" "Unknow558" "Unknow" "not_kmer" 0.00658109586421585
"1329" "Unknow559" "Unknow" "not_kmer" 0.00257740011408351
"1330" "Unknow56" "Unknow" "not_kmer" 0.00131152078721854
"1331" "Unknow560" "Unknow" "not_kmer" 0.00205688610666899
"1332" "Unknow561" "Unknow" "not_kmer" 0.00729558607813301
"1333" "Unknow562" "Unknow" "not_kmer" 0.0143616224586055
"1334" "Unknow563" "Unknow" "not_kmer" 0.00765501257841731
"1335" "Unknow564" "Unknow" "not_kmer" 0.018504927381584
"1336" "Unknow565" "Unknow" "not_kmer" 0.00777381461492585
"1337" "Unknow566" "Unknow" "not_kmer" 0.0051027823873229
"1338" "Unknow567" "Unknow" "not_kmer" 0.00475610864801974
"1339" "Unknow568" "Unknow" "not_kmer" 0.00115546726468614
"1340" "Unknow569" "Unknow" "not_kmer" 0.00453360652879612
"1341" "Unknow57" "Unknow" "not_kmer" 0.0845521477008668
"1342" "Unknow570" "Unknow" "not_kmer" 0.00276835592982746
"1343" "Unknow571" "Unknow" "not_kmer" 0.00226629986593828
"1344" "Unknow572" "Unknow" "not_kmer" 0.0031183856588625
"1345" "Unknow573" "Unknow" "not_kmer" 0.00147327949229513
"1346" "Unknow574" "Unknow" "not_kmer" 0.00430942641470656
"1347" "Unknow575" "Unknow" "not_kmer" 0.0161134490986466
"1348" "Unknow576" "Unknow" "not_kmer" 0.00338183085281505
"1349" "Unknow577" "Unknow" "not_kmer" 0.00801578147459437
"1350" "Unknow578" "Unknow" "not_kmer" 0.00571390811749817
"1351" "Unknow579" "Unknow" "not_kmer" 0.00365802880774874
"1352" "Unknow58" "Unknow" "not_kmer" 0.0216971448145478
"1353" "Unknow580" "Unknow" "not_kmer" 0.0051417118682127
"1354" "Unknow581" "Unknow" "not_kmer" 0.0240483512207027
"1355" "Unknow582" "Unknow" "not_kmer" 0.0045312573359838
"1356" "Unknow583" "Unknow" "not_kmer" 0.000579579426695603
"1357" "Unknow584" "Unknow" "not_kmer" 0.0485272759240055
"1358" "Unknow585" "Unknow" "not_kmer" 0.0211762952081601
"1359" "Unknow586" "Unknow" "not_kmer" 0.000932293947516146
"1360" "Unknow587" "Unknow" "not_kmer" 0.00786643993152573
"1361" "Unknow588" "Unknow" "not_kmer" 0.0143676632401228
"1362" "Unknow589" "Unknow" "not_kmer" 0.00610152493153026
"1363" "Unknow59" "Unknow" "not_kmer" 2.28207301767811e-05
"1364" "Unknow590" "Unknow" "not_kmer" 0.0701549517511034
"1365" "Unknow591" "Unknow" "not_kmer" 0.00572800327437206
"1366" "Unknow592" "Unknow" "not_kmer" 0.0010561299686225
"1367" "Unknow593" "Unknow" "not_kmer" 0.0150371831916328
"1368" "Unknow594" "Unknow" "not_kmer" 0.000893028867653155
"1369" "Unknow595" "Unknow" "not_kmer" 0.00434399310894492
"1370" "Unknow596" "Unknow" "not_kmer" 0.00908802019392989
"1371" "Unknow597" "Unknow" "not_kmer" 0.00658411625497454
"1372" "Unknow598" "Unknow" "not_kmer" 0.0050943924129932
"1373" "Unknow599" "Unknow" "not_kmer" 0.0104143073359687
"1374" "Unknow6" "Unknow" "not_kmer" 0.000922897176266884
"1375" "Unknow60" "Unknow" "not_kmer" 0.0345267579605503
"1376" "Unknow600" "Unknow" "not_kmer" 0.00979814762119561
"1377" "Unknow601" "Unknow" "not_kmer" 0.000566155467768085
"1378" "Unknow602" "Unknow" "not_kmer" 0.0047849701597139
"1379" "Unknow603" "Unknow" "not_kmer" 0.00126923531659686
"1380" "Unknow604" "Unknow" "not_kmer" 0.00284520809468751
"1381" "Unknow605" "Unknow" "not_kmer" 0.00299991922132715
"1382" "Unknow606" "Unknow" "not_kmer" 0.00341203476040197
"1383" "Unknow607" "Unknow" "not_kmer" 0.001789078126065
"1384" "Unknow608" "Unknow" "not_kmer" 0.0113955987335703
"1385" "Unknow609" "Unknow" "not_kmer" 0.0892350957727316
"1386" "Unknow61" "Unknow" "not_kmer" 0.0102753693610689
"1387" "Unknow610" "Unknow" "not_kmer" 0.000589647395891242
"1388" "Unknow611" "Unknow" "not_kmer" 0.0199248466371422
"1389" "Unknow612" "Unknow" "not_kmer" 0.00734022074156701
"1390" "Unknow613" "Unknow" "not_kmer" 0.00666096841983458
"1391" "Unknow614" "Unknow" "not_kmer" 0.00514204746718589
"1392" "Unknow615" "Unknow" "not_kmer" 0.00318651225041966
"1393" "Unknow616" "Unknow" "not_kmer" 0.00254081982600603
"1394" "Unknow617" "Unknow" "not_kmer" 0.000884974492296644
"1395" "Unknow618" "Unknow" "not_kmer" 0.00262874675698127
"1396" "Unknow619" "Unknow" "not_kmer" 0.00431815198800945
"1397" "Unknow62" "Unknow" "not_kmer" 0.0123755477352791
"1398" "Unknow620" "Unknow" "not_kmer" 0.00790234902165684
"1399" "Unknow621" "Unknow" "not_kmer" 0.00976391652593044
"1400" "Unknow622" "Unknow" "not_kmer" 0.00328752754134923
"1401" "Unknow623" "Unknow" "not_kmer" 0.000817183499712677
"1402" "Unknow624" "Unknow" "not_kmer" 0.00266935423273702
"1403" "Unknow625" "Unknow" "not_kmer" 0.00462119786079818
"1404" "Unknow626" "Unknow" "not_kmer" 0.00114741288932963
"1405" "Unknow627" "Unknow" "not_kmer" 0.0142035553422339
"1406" "Unknow628" "Unknow" "not_kmer" 0.00430204323729643
"1407" "Unknow629" "Unknow" "not_kmer" 0.00530816895891393
"1408" "Unknow63" "Unknow" "not_kmer" 6.81265915571554e-05
"1409" "Unknow630" "Unknow" "not_kmer" 0.00318550545350009
"1410" "Unknow631" "Unknow" "not_kmer" 0.00361138055047561
"1411" "Unknow632" "Unknow" "not_kmer" 0.00606662263831871
"1412" "Unknow633" "Unknow" "not_kmer" 0.00632771863945894
"1413" "Unknow634" "Unknow" "not_kmer" 0.00279419705076294
"1414" "Unknow635" "Unknow" "not_kmer" 0.00197835594694301
"1415" "Unknow636" "Unknow" "not_kmer" 0.00170752757558033
"1416" "Unknow637" "Unknow" "not_kmer" 0.0212460997945832
"1417" "Unknow638" "Unknow" "not_kmer" 0.00215353861094712
"1418" "Unknow639" "Unknow" "not_kmer" 0.00567296504276924
"1419" "Unknow64" "Unknow" "not_kmer" 0.00017249787221861
"1420" "Unknow640" "Unknow" "not_kmer" 0.00686736178834518
"1421" "Unknow641" "Unknow" "not_kmer" 0.00574746801481696
"1422" "Unknow642" "Unknow" "not_kmer" 0.0061589123559454
"1423" "Unknow643" "Unknow" "not_kmer" 0.0027784238990231
"1424" "Unknow644" "Unknow" "not_kmer" 0.0598775687961954
"1425" "Unknow645" "Unknow" "not_kmer" 0.00752245098400807
"1426" "Unknow646" "Unknow" "not_kmer" 0.00227468984026798
"1427" "Unknow647" "Unknow" "not_kmer" 0.00268512738447685
"1428" "Unknow648" "Unknow" "not_kmer" 0.00434164391613261
"1429" "Unknow649" "Unknow" "not_kmer" 0.0467210822503079
"1430" "Unknow65" "Unknow" "not_kmer" 0.000815505504846737
"1431" "Unknow650" "Unknow" "not_kmer" 0.00594245101823917
"1432" "Unknow651" "Unknow" "not_kmer" 0.00282977054192086
"1433" "Unknow652" "Unknow" "not_kmer" 0.00273714522532098
"1434" "Unknow653" "Unknow" "not_kmer" 0.00826815190243171
"1435" "Unknow654" "Unknow" "not_kmer" 0.0248336528179625
"1436" "Unknow655" "Unknow" "not_kmer" 0.00388187332286511
"1437" "Unknow656" "Unknow" "not_kmer" 0.00336135931545058
"1438" "Unknow657" "Unknow" "not_kmer" 0.00213541626639497
"1439" "Unknow658" "Unknow" "not_kmer" 0.00304019109810971
"1440" "Unknow659" "Unknow" "not_kmer" 0.0079536956645546
"1441" "Unknow66" "Unknow" "not_kmer" 0.0626204192040606
"1442" "Unknow660" "Unknow" "not_kmer" 0.00399228538504394
"1443" "Unknow661" "Unknow" "not_kmer" 0.00264821149742617
"1444" "Unknow662" "Unknow" "not_kmer" 0.00334390816884481
"1445" "Unknow663" "Unknow" "not_kmer" 0.00503666938960487
"1446" "Unknow664" "Unknow" "not_kmer" 0.00174847065030926
"1447" "Unknow665" "Unknow" "not_kmer" 0.00298448166856051
"1448" "Unknow666" "Unknow" "not_kmer" 0.000992701762689979
"1449" "Unknow667" "Unknow" "not_kmer" 0.0383529218538662
"1450" "Unknow668" "Unknow" "not_kmer" 0.00391476202223753
"1451" "Unknow669" "Unknow" "not_kmer" 0.0186572893154113
"1452" "Unknow67" "Unknow" "not_kmer" 0.000180887846548309
"1453" "Unknow670" "Unknow" "not_kmer" 0.000594345781515873
"1454" "Unknow671" "Unknow" "not_kmer" 0.00630456231030897
"1455" "Unknow672" "Unknow" "not_kmer" 0.0369628709069217
"1456" "Unknow673" "Unknow" "not_kmer" 0.00336203051339696
"1457" "Unknow674" "Unknow" "not_kmer" 0.00782583245576999
"1458" "Unknow675" "Unknow" "not_kmer" 0.00339592600968894
"1459" "Unknow676" "Unknow" "not_kmer" 0.00327041199371665
"1460" "Unknow677" "Unknow" "not_kmer" 0.00507257847973598
"1461" "Unknow678" "Unknow" "not_kmer" 0.106371786140628
"1462" "Unknow679" "Unknow" "not_kmer" 0.00365702201082917
"1463" "Unknow68" "Unknow" "not_kmer" 0.00015940951226428
"1464" "Unknow680" "Unknow" "not_kmer" 0.00139307133770321
"1465" "Unknow681" "Unknow" "not_kmer" 0.002474706828288
"1466" "Unknow682" "Unknow" "not_kmer" 0.00248511039645683
"1467" "Unknow683" "Unknow" "not_kmer" 0.00859569650026316
"1468" "Unknow684" "Unknow" "not_kmer" 0.00481114687962256
"1469" "Unknow685" "Unknow" "not_kmer" 0.00205487251282987
"1470" "Unknow686" "Unknow" "not_kmer" 0.000432922675412465
"1471" "Unknow687" "Unknow" "not_kmer" 0.00183505518539175
"1472" "Unknow688" "Unknow" "not_kmer" 0.00388556491157017
"1473" "Unknow689" "Unknow" "not_kmer" 0.00325262524813769
"1474" "Unknow69" "Unknow" "not_kmer" 0.000125178416999108
"1475" "Unknow690" "Unknow" "not_kmer" 0.000781945607527941
"1476" "Unknow691" "Unknow" "not_kmer" 0.026459294244085
"1477" "Unknow692" "Unknow" "not_kmer" 0.0120204840216463
"1478" "Unknow693" "Unknow" "not_kmer" 0.00186056070735404
"1479" "Unknow694" "Unknow" "not_kmer" 0.00195519961779304
"1480" "Unknow695" "Unknow" "not_kmer" 0.00937294372216647
"1481" "Unknow696" "Unknow" "not_kmer" 0.00201460063604731
"1482" "Unknow697" "Unknow" "not_kmer" 0.0162627906417152
"1483" "Unknow698" "Unknow" "not_kmer" 0.00627200920990974
"1484" "Unknow699" "Unknow" "not_kmer" 0.00430070084140368
"1485" "Unknow7" "Unknow" "not_kmer" 0.0110311382486882
"1486" "Unknow70" "Unknow" "not_kmer" 0.00699254020534429
"1487" "Unknow700" "Unknow" "not_kmer" 0.00681232355674235
"1488" "Unknow701" "Unknow" "not_kmer" 0.000968538636620446
"1489" "Unknow702" "Unknow" "not_kmer" 0.00427150373073633
"1490" "Unknow703" "Unknow" "not_kmer" 0.00108197108955798
"1491" "Unknow704" "Unknow" "not_kmer" 0.00523769317454446
"1492" "Unknow705" "Unknow" "not_kmer" 0.00605991065885495
"1493" "Unknow706" "Unknow" "not_kmer" 0.00841145266398297
"1494" "Unknow707" "Unknow" "not_kmer" 0.00111116820022533
"1495" "Unknow708" "Unknow" "not_kmer" 0.0060780330034071
"1496" "Unknow709" "Unknow" "not_kmer" 0.0445255937677123
"1497" "Unknow71" "Unknow" "not_kmer" 0.00633946460352052
"1498" "Unknow710" "Unknow" "not_kmer" 0.00643645270677184
"1499" "Unknow711" "Unknow" "not_kmer" 0.0055400678493868
